Date,Tweet,Sentiment
2023-05-11 07:32:39+00:00,"Syarat bank dikatakan syariah menurut fiqh muamalah itu adalah bebas dari Riba, Ghoror dan keDholiman.
Lah @bankbsi_id bsi ente sadar nggak sudah Dholim sama nasabah ?? 

#BankBSIDzolim #bsidown #bsimobile #LPSambilalihBSI #bsi  #bsierror",0
2023-05-11 07:32:29+00:00,"@ImamRiz98144587 @bankbsi_id berangsur pulih tapi traffic masih tinggi aku juga masih cek secara berkala ka bsi nya, btw ada akun palsu dibawah, akun official BSI cuma @bankbsi_id ya",1
2023-05-11 07:32:19+00:00,"@icaluddin_ @bankbsi_id ATM nya katanya udah bisa pak, pindahin dana dulu ke rekening lain aja pak 👀",0
2023-05-11 07:32:09+00:00,@Whyan191 @lipulelpupaka @bankbsi_id Terlalu ribet kalo menurutku ..lebih simpel livin,0
2023-05-11 07:31:51+00:00,@syehbi_h @erickthohir @bankbsi_id O.... katanya. Semoga bener,1
2023-05-11 07:31:32+00:00,"Parah juga nih yaa @bankbsi_id, berhari2 gabisa diakses. Kek maba nasib saldo cicilan sayaaa 😭",0
2023-05-11 07:30:44+00:00,"“Apa yang dialami BSI tentunya bisa dialami oleh bank lainnya. Dan bisa dipastikan ekonomi Indonesia kolaps tatkala seluruh bank di Indonesia sistemnya down,” tegasnya.

https://t.co/4KZo4g3e4S",0
2023-05-11 07:30:31+00:00,"@bankbsi_id Mobile Banking error bermasalah terus
ATM error kendala teknis, down semua

ok, waktunya ngepet utk jasa ambil uang :D

ya, semoga beres lah error IT BSI nya, capek dah :D",0
2023-05-11 07:29:56+00:00,"@adityaEnJ @bankbsi_id Tadi sempat saya coba check BSI mobile bisa semua : check saldo, resi, daftar mutasi. Tapi transfer belum berani coba. Terus sekarang dibuka sudah tidak bisa lagi. Mohon solusinya segera. Aktivitas transaksi sudah 4 hari ini tidak bisa dilakukan @bankbsi_id",1
2023-05-11 07:29:17+00:00,"@bankbsi_id Masih nga bisa di pake min 
Tarik tunai nga bisa buka mobile banking jg nga bisa gimana nih duitku menipis 🙃",0
2023-05-11 07:29:07+00:00,"lama bgt sich kack errornya, ak gabisa tf nich @bankbsi_id",0
2023-05-11 07:28:55+00:00,bsi mungkin artinya bank sabar indonesia. cpekkk eror terus :(,0
2023-05-11 07:26:49+00:00,"@bankbsi_id Gimana nih Min, sampai sekarang Mobile Banking Bsi belum bisa di akses. Dah lah langsung tutup account aja abis ini.",0
2023-05-11 07:26:06+00:00,"@bankbsi_id Ini masuk hari ke-4 mobile BSI off, meski sempet bisa di hari selasa pagi. Tapi setelah itu, error lagi.
Mohon dapat dijelaskan dan kepastian normal kembali",1
2023-05-11 07:24:46+00:00,Admin @bankbsi_id kalah gercep sama tukang tipu,0
2023-05-11 07:24:44+00:00,"@bankbsi_id 1 indonesia kena Prank BSI dan management nya, asli tuntut aja nie bank",0
2023-05-11 07:24:39+00:00,@KaslanaLegacy77 @bankbsi Bisa lancar jaya,1
2023-05-11 07:24:31+00:00,"@FikiHari @bankbsi_id Pindah ke BCA SYARIAH aja om, sialan bsi",0
2023-05-11 07:24:18+00:00,"Ini BSI kapan benernya gusti nu agunggggggggggg, bikin overthingking waeeeeee itu saldo abdi macamane @bankbsi_id",0
2023-05-11 07:23:49+00:00,"@bankbsi_id Kpn selesai ni udah 4 hari .. keluarga ku makan dari tabungan bsi

Jangan dzolim ente",0
2023-05-11 07:23:11+00:00,"@lamtbat @bankbsi_id Udah juga sempet ke bank nya barusan narik tunai pun ga bisa 😭 mana kaga pegang cash anjir , adek gw 2 harian yg lalu tarik tunai di ATM Bersama bisa padahal",0
2023-05-11 07:22:51+00:00,@Ccookk_ @bankbsi_id Pokok nya yg harus di hindari itu yg ada nama syariah nya. Tidak wor it bgt asliiii,0
2023-05-11 07:22:30+00:00,"bsi gabisa2 dari kemaren, ganti bank aja kali ya🙄",0
2023-05-11 07:22:06+00:00,@bonxbei mending uangnya ambil aja di bsi pindahin ke bank lain dulu. mereka lagi kena ransomware,0
2023-05-11 07:20:58+00:00,"@bankbsi_id normal apaan, semalem mo tarik tunai masih nga bisa!",0
2023-05-11 07:20:53+00:00,@bankbsi_id @Zhchle1 Omongkosong! Orang gak bisa semua!,0
2023-05-11 07:20:08+00:00,@bankbsi_id Mo sampe kapaaan. Set dah,0
2023-05-11 07:19:20+00:00,@kicaang @bankbsi_id Dirut e pah poh 👎,0
2023-05-11 07:19:03+00:00,"@bankbsi_id Hingga Detik ini di KCP Margonda Depok memberi tahukan bahwa Layanan Mobile banking bsi belum dapat digunakan, sedangkan ATM nya baru error juga, ini sesuatu preseden buruk untuk Bank tergolong Baru BSI.",0
2023-05-11 07:18:56+00:00,"ada yg tau gk cara laporin @bankbsi_id  ini gimana ? dan tidak ada infomasi lebih lanjut apa yg terjadi, bahkan cek saldo pun tidak bisa, gk tau lagi mesti kemana, Bapak @jokowi  tologin pak kami lapar tidak bisa ambil saldo sama skali sudah 3 hari",0
2023-05-11 07:18:43+00:00,@dita_wr @bankbsi_id Pindah bank diit..,0
2023-05-11 07:18:43+00:00,bsi ni niat jd bank ap kga sbnernya dr senin smpe skrg mbnking aja gbisa diakses mna wang jajan disana smua😡,0
2023-05-11 07:18:37+00:00,Transaksi penarikan di ATM sudah bisa belum ya? Mau aku ambil semua nih dan pamit undur diri 🙏🏻 @bankbsi_id,0
2023-05-11 07:18:13+00:00,"@Ccookk_ @bankbsi_id Aku pernah gajian kantor pake bsi a, bnyak problem bgt emng",0
2023-05-11 07:17:58+00:00,Ini BSI urusannya makin bikin ngga tenang. Apalagi posisi lg ngga di Indonesia. Hal yg harus dipertimbangkan nih sama @bankbsi_id untuk menjamin keamanan dan kenyamanan nasabah di luar negeri.,1
2023-05-11 07:17:45+00:00,"Yok tarik aja dana kita pindah ke bank lain, dah 4 hari eror terooos #bsierror #bsidown @bankbsi_id https://t.co/5FszGxBhTy",0
2023-05-11 07:17:19+00:00,"Mending ngurus pssi saja pak @erickthohir saya dukung.
Masa iyaa... mhn maap udah 4 hari bsi @bankbsi_id   gangguan siber tidak terselesaikan .. 
Saya jg punya keluarga yg butuh di biayain dari tabungan BSI",0
2023-05-11 07:17:03+00:00,"Tgl 11 mei pkl 14:13 kesekian puluh kalinya sy coba tf dr BCA syarih k akun BSI sy, masih keluar popup ""Transaksi tdk dpt diproses"" @bankbsi_id  Ktnya udh berangsur pulih dr 9 mei utk KCP &amp; ATM?? KOK sy coba tf ke BSI masih blm bisa?!
#BankBSIDzolim #BSIError",0
2023-05-11 07:16:32+00:00,@bankbsi_id coba ini gmna gak bisa ngapa - ngapain mau TF gak bisa tarik tunai gak bisa pake BSI mobile gak bisa pake ATM gak bisa ...udh berhari2 loh blm bener.. gw terancam gak kuliah nih gara2 gak bisa bayar daftar ulang.. please!!!...masa depan gw https://t.co/JUGkJpYtSD,0
2023-05-11 07:15:14+00:00,"@cassienirmala @feriyantiendah @harisN0 @bankbsi_id tidak perlu diinfokan min, kamu tetap tidak bisa bantu. perbaiki saja system nya biar kita bisa transaksi seperti biasa",1
2023-05-11 07:14:32+00:00,"Kasian banget Bank BSI jadi sasaran ransomware
Apakah memang krn sistem pertahanannya yang paling lemah ya",1
2023-05-11 07:14:29+00:00,@essymaharani @jhopedarling @bankbsi_id @AlbertSolo2 Sejauh ini aman kok dua hari lalu aku ambil dan cek aman,1
2023-05-11 07:14:27+00:00,"@bankbsi_id Sampai kapankah bsi? Udh berhari hari, udh menyulitkan sekali jadinya 🥲",0
2023-05-11 07:14:02+00:00,"@bankbsi_id Smpe skrng di jogja ga bisa ATM BSI nya min, BSI mobile juga ga bisa 
Haduh",0
2023-05-11 07:13:57+00:00,@bankbsi_id TAEK,0
2023-05-11 07:13:08+00:00,"Terpantau masih sama aja, belum benerbener jg diliat2 udah 4 hari loh kacau si @bankbsi_id bsi gangguan gak selesaiselesai! https://t.co/2EpArkFH5O",0
2023-05-11 07:12:39+00:00,"@bank_indonesia tolong ini bank @bankbsi_id  di sidak, sudah 3 hari kami kelaparan tidak bisa apa apa, bahkan di tempat saya kantornya di tutup, apakah dana kami beneran aman ? sampai kami cek saldo pun tidak bisa, upaya apa pihak bank berikan",1
2023-05-11 07:09:14+00:00,Jangan lupa bilang bsi ngentot karena jadi bank syariah yang nyusahin nasabah sendiri. Padahal nyusahin orang itu dosa.,0
2023-05-11 07:09:14+00:00,"@bankbsi_id lama bgt mbankingnya beresss. tolong gue sampe gabisa beli token listrik, bayar laundry, beli gorengan krn nerbener duit di bsi semua😭 dzalim amat sampe menghambat kehidupan",0
2023-05-11 07:08:21+00:00,"@bankbsi_id @andrianrpratama Sementara waktu apaan ini udah beberapa hari ngak baik"" hadeehhh",0
2023-05-11 07:08:19+00:00,"Sdh kari ke-4 pelayanan Mobile Banking Bank Syariah Indonesa belum juga normal. 
Payah tim IT BSI 👎.. perlu dievaluasi tuh.",0
2023-05-11 07:08:13+00:00,@bankbsi_id Otw pindah bank lain,0
2023-05-11 07:08:10+00:00,"@bankbsi_id astaga BSI,,
pindah rekening dah...",0
2023-05-11 07:07:51+00:00,BSI gini trs mau transaksi ini itu jd susah!! Nyusahin bgt. @bankbsi_id https://t.co/Fs2QcNazWA,0
2023-05-11 07:07:37+00:00,@Hariskelana1 @erickthohir @bankbsi_id Bangettttttt..... Kapok buka rekening syari'ah,0
2023-05-11 07:07:26+00:00,@bankbsi_id Bsi sampe hri ini mbangking gak bisa2😭 astaghfirullah dah 4 hri loh min,0
2023-05-11 07:06:48+00:00,@Hilmi28 Layanan sedekah harian saya terhambat. Karena melalui bsi semua ayo lah @bankbsi_id mana profesionalisme my,0
2023-05-11 07:06:37+00:00,@bankbsi_id eh BSI pekokmu ki lho wes 3 hari lebih error jancuk,0
2023-05-11 07:06:16+00:00,"Komentar saya di akun direksi Bank BSI yang mengatakan bahwa statement maintenance dan pemindahan data berbanding terbalik dengan statement menteri BUMN yg bilang kena serangan dihapus 😆 
BSI Down
Bank BSI
BSI ransomware
#BankBSIDzolim",0
2023-05-11 07:05:21+00:00,"Pentingnya akun @bankbsi_id membalas cuitan nasabahnya, kalau enggak ada akun2 fake spt ini yang muncul.",1
2023-05-11 07:05:11+00:00,"@bankbsi_id Sialan gannggu banget transaksi beberapa hr ini, SIALAN!",0
2023-05-11 07:04:10+00:00,"@republikaonline Makanya lebih baik hindari BSI, masih banyak bank lain yg bagus kok 😂🤣",0
2023-05-11 07:03:37+00:00,"Sampai kapan @bankbsi_id perbaikan mulu, parah banget sudah berhari-hari perbaikan aja terus. Rasa pengen ganti bank saja",0
2023-05-11 07:03:28+00:00,@conjvert @bankbsi_id Itu setelah di clear cache dan install ulang 😪 memang BSI nya yg payah,0
2023-05-11 07:02:47+00:00,@kicaang Awet tenan koyo maintenance bank @bankbsi_id bank asu,0
2023-05-11 07:02:07+00:00,"Kepala OJK RI meminta masyarakat,khususnya di Aceh untuk memanfaatkan layanan bank swasta,karena mereka juga sudah ada unit usaha syariahnya,yang tidak kalah dengan BSI,macam bukopin syariah,OCBC syariah dan maybank syariah,yang layanan digitalnya lebih stabil dari BSI.",0
2023-05-11 07:01:50+00:00,@supri_prp @erickthohir @bankbsi_id Ini namanya gak profesional,0
2023-05-11 07:00:45+00:00,@JaaxsBoy @bankbsi_id Masa harus balik bca lagi wkwk,0
2023-05-11 07:00:38+00:00,"Bangg, cak betulkan laa dulu sistem mu @bankbsi_id",1
2023-05-11 07:00:00+00:00,"@bankbsi_id kapan benernya woy udah berapa hari ini gila ya, mau ngambil duit buat sehari2 aja susah bener",0
2023-05-11 06:59:43+00:00,"Sabar sabar juga ada batesnya ngab @bankbsi_id 

Ya minimal ada pemberitahuan resmi via WA / SMS ke nasabah gitu lo 😒",0
2023-05-11 06:59:02+00:00,"@bankbsi_id tolong lah cepat atasi,,,, gue udah bm mau makan @HokBen dari 2 hari yang lalu tapi ga ada yang gra2 uang ga bisa diambil dan mbanking masih error ahhhhhhhhh",0
2023-05-11 06:58:14+00:00,"Sampai saat ini, sistem @bankbsi_id masih error, nasabah tidak bisa bertransaksi. Alangkah baiknya Dirut Bank Syariah Indonesia mundur beserta menteri BUMN.",1
2023-05-11 06:56:48+00:00,"@bankbsi_id syudah 4 hari ga bisa di pakaii, mana duit menipis
..
Woiii kapan pulihhh no coooooo",0
2023-05-11 06:55:53+00:00,Setelah server kembali normal ini para nasabah BSI pasti pada cabut ke bank lain wkwk,0
2023-05-11 06:55:52+00:00,"@yaniarsim @bankbsi_id 🤣🤣🤣
Yg harus diruqiyah itu para pegawainya suruh banyak taubat dan perbaiki kinerja

Bukan server yg diruqiyah
Efek kebanyak di fukcxyn kopit akal sehat pada sengklek",0
2023-05-11 06:54:45+00:00,"@bankbsi_id Assalamu'alaikum, jika BSI berkomitmen terhadap nasabahnya, maka dimohon untuk memberikan keterangan sejelas-jelasnya terkait permasalahan ini. Sudah hari ke-4, pelayananan juga belum pulih. Selama menjadi nasabah sudah 2 kali mengalami error, sangat merugikan.",1
2023-05-11 06:54:43+00:00,"@bankbsi_id @kholiedmawardi Lama kali cuma buat normalisasi
Sebenernya tim IT kalian pro apa amatiran sih",0
2023-05-11 06:53:46+00:00,"@_wisdan @bankbsi_id bsi mobile masih terus pemulihan ka, kalau urgent bisa ke atm ka, bisa tarik tunai dan tf kayanya",1
2023-05-11 06:53:25+00:00,"@diniauliia @bankbsi_id Iya kk, smpe kpan tolong dong ini @bankbsi_id , gw tau lu lagi bnyak kehilangan nasabah lu yakan makanya masih d tutup jga sistem nya smpe skrg",1
2023-05-11 06:53:21+00:00,"Gubernur Aceh kecewa dengan BSI yang kembali error hari ini.akibatnya banyak warganya yang mengalami kerugian hingga milyaran rupiah karena hal ini.kabar terbaru,Gubernur Aceh akan kembali mengijinkan bank konvensional kembali beroperasi di Aceh,karena kecewa dengan layanan BSI.",0
2023-05-11 06:53:00+00:00,@bankbsi_id ASSALAMUALAIKUM INI KAPAN BENERNYA YA TOLONGGGGGG??? GUE JADI GABISA PERGI KSRNA DUIT GUE KETAHAN DI MBANKING,0
2023-05-11 06:52:49+00:00,@somewheregrenzy @bankbsi_id Eror teh dr kapan hari ga bener benerr,0
2023-05-11 06:52:16+00:00,@lipulelpupaka @bankbsi_id Samaaaaa . Bsi parah bgt sih,0
2023-05-11 06:52:01+00:00,"@bankbsi_id wallahi ini bsi mobile dr dua hr yg lalu gbs tf, gbs top up, gbs apa2🥲🥲 tlg bgt doooongggg",0
2023-05-11 06:51:53+00:00,"@bankbsi_id Yu tarik uang dari BSI pindah ke bank lain, maintance ga beres udah berhari-hari  tlg Menteri @KemenBUMN @erickthohir @erickthohir menyulitkan nasabah ini!",0
2023-05-11 06:51:52+00:00,@bankbsi_id @pninokio Makin parah aja hari ini malah ga bisa ngecek saldo samsek.. Apa tutup rekening aja ya ngeri ilang duit saya lama2 di bsi👀,0
2023-05-11 06:51:48+00:00,"@bankbsi_id Hengkang saja kau dari Aceh, menyusahkan saja kau, kembalikan bank konvensional seperti BNI syariah, BRI syariah, Mandiri syariah yang lebih baik dari ini",0
2023-05-11 06:51:06+00:00,kesabaran udh setipis tisu gini tolong deh bsi gangguan kok berhari2 @bankbsi_id,0
2023-05-11 06:50:04+00:00,"@Herman_RN @bankbsi_id berangsur pulih tapi traffic masih tinggi aku juga masih cek secara berkala ka bsi mobile nya, btw ada akun palsu dibawah, akun official BSI cuma
@bankbsi_id
yaa",1
2023-05-11 06:49:54+00:00,"@bankbsi_id ini pada kerja ga sih, udah berapa hari gabisa pake mbanking",0
2023-05-11 06:49:32+00:00,@bankbsi_id Tutup rekening BSI!!!!!!!!!!,0
2023-05-11 06:48:58+00:00,"kembalikan bank konvensional saja, BSI menyusahkan rakyat doang, Kembalikan Ke BRI Syariah, BNI syariah, dll saja, jangan Tunggal, menyusahkan saja",0
2023-05-11 06:48:52+00:00,"@bankbsi_id Ga usah merger merger, ga guna, ribet, kembalikan BNI Syariah yg dulu",0
2023-05-11 06:48:45+00:00,@bankbsi_id Tp mending kasih saran sih gimana aku cek saldo sama mutasi kalo gabisa BSI Mobilenya,1
2023-05-11 06:47:56+00:00,"@budakbangtan @bankbsi_id Tapi duit aman kan? , td gw cek saldo masih aman sih, cuma emang ga niat narik, brrti narik ga bisa jg yak, waduh, gawat",0
2023-05-11 06:47:34+00:00,"@bankbsi_id mohon direspon dengan klarifikasinya.
Jika pihak Bank memilih diam dan tidak merespon keluhan nasabah, maka ini dapat berpotensi menjadi preseden buruk bagi citra perbankan, apalagi @bankbsi_id adalah bank yang berlandaskan syari’ah dan sahamnya dimiliki BUMN.",1
2023-05-11 06:47:21+00:00,@vxr680 @bankbsi_id ganti bank aja,0
2023-05-11 06:47:17+00:00,@bankbsi_id @sept2297 APAKAH d hack min? seperti kabar yg ada. sudah 4 hari lho sistemnya kyk gni astaga,0
2023-05-11 06:47:15+00:00,"#bsierror #ojk #bankbsi nanti saatnya kita balas management BSI, tarik semua dana pindah ke bank lain. Biar mereka tahu gimana rasanya tanpa nasabah 
#bsijancok",0
2023-05-11 06:46:26+00:00,@bulgaqi @bankbsi_id Mw gnt ke bank sblh aja kak aq 🤣,0
2023-05-11 06:46:23+00:00,"@bankbsi_id Ini harus nunggu berapa lama lagi sih, masih belum bisa diakses, tolong dong cepat peebaikannya, capek kali nunggu kayak gini",0
2023-05-11 06:45:25+00:00,"bank bsi lg ngalamin serangan ransomware, auto panik gua jir",0
2023-05-11 06:43:30+00:00,"Kalau bukan kantor yang ngewajibin pake bsi, nggak bakal aku pake bsi. Error kok sampe 4 hari. Gilaaaa @bankbsi_id",0
2023-05-11 06:43:08+00:00,"@teukusaifullah @bankbsi_id @Aceh kalau sepaham saya ada kendala gitu ya ka, skg mulai memulih dan sedang ada traffic tinggi transaksi",1
2023-05-11 06:42:52+00:00,"@bankbsi_id Bapuk banget nih tim IT nya sekelas bank @KemenBUMN  masa ngatasin masalah ini sampe 3 hari hedeh,, 🤬",0
2023-05-11 06:42:31+00:00,"Orang @bankbsi_id lagi baca manual book kali ya, masalah gak selesai juga
Pecatin aja direksinya @erickthohir",0
2023-05-11 06:41:55+00:00,@bankbsi_id kumat lagiiiii.. sampai kapan mau kayak gini terusssss... mau tarik dana buat pindah ke rekening lain pun sulit banget kalau error mulu kayak gini!!!!,0
2023-05-11 06:41:07+00:00,"@bankbsi_id Sudah seratus kali d coba .tapi masih kayak gini trus. 
Sanggupkan kita maafkan untuk BSI 
Atau sampai kesabaran habis https://t.co/wVVm4Uze9h",0
2023-05-11 06:40:30+00:00,"@IvaitsMe @bankbsi_id iya ka, kalau bsi mobile masih terus pemulihan kayanya.coba atm aja ka, kalau urgent",1
2023-05-11 06:40:20+00:00,"@bankbsi_id Rudet euy,, https://t.co/1ttcFiz8EA",0
2023-05-11 06:39:18+00:00,"@Akbarneey @bankbsi_id sabar bar, ngikutin syariah islam tuh emang berat.. istiqomah ajaa🙏🏼",1
2023-05-11 06:38:15+00:00,"@bankbsi_id @bankbsi_id 
Kok masih eror anjirr",0
2023-05-11 06:36:54+00:00,@jhopedarling @bankbsi_id @AlbertSolo2 @Ukhtinaanindita soalnya mobile aku sama sekali gabisa ngapa2in huhu,0
2023-05-11 06:36:35+00:00,"@bankbsi_id Kemarin cek bisa. Sekarang kok eror lagi. Astaghfirullah, belum pindahin dana nya🥲",0
2023-05-11 06:36:04+00:00,"mari tutup buku @bankbsi_id 
ganti bank saja.",0
2023-05-11 06:34:51+00:00,@bankbsi_id @andrianrpratama Untuk BSI yg tercinta apa kah kalian masih mampu dalam mengurus perbankan.. kalau tidak mundur saja karna hanya membuat derita saja,0
2023-05-11 06:34:46+00:00,"BSI ini beneran yaaa ampuunn @bankbsi_id  mau sampe kapan ini ga bisa terima transferan, mana rekening dua2nya BSI.. Kyknya abis ini ganti bank aza kali yaa",0
2023-05-11 06:34:24+00:00,gila lama bgttt benernya bsi mobile ini error terussss udah 4 hari loh @bankbsi_id malu kata gw teh,0
2023-05-11 06:33:24+00:00,@Hilmi28 Semoga terselesaikan dengan segera permasalahan Bank BSI &amp; menjadi pelajaran yang sangat berharga bagi Pemangku jabatan di BSI 😂,1
2023-05-11 06:33:19+00:00,"Hingga 4x24 jam, belum ada satupun pejabat Bank BSI yang berani muncul ke publik memberikan kepastian kapan masalah ini bisa selesai serta memberikan kompensasi apa yang akan diberikan  atas kelalaian tim IT  Bank BSi  https://t.co/DbdbH3Hvwk",0
2023-05-11 06:29:33+00:00,"@bankbsi_id Di jogja lumpuh semua min gak bisa ambil uang ,  kami mahasiswa makan mau bayar pakai apa min",0
2023-05-11 06:29:22+00:00,"Layanan perbankan Bank Syariah Indonesia (BSI) mengalami gangguan sejak Senin (8/5/2023) lalu. Terkait hal ini banyak nasabah yang kecewa dan dirugikan karena sulitnya mengakses layanan BSI.

Gangguan ini diduga akibat serangan siber yang menargetkan sistem IT bank tersebut. Direktur Utama (Dirut) Bank Syariah Indonesia (BSI), Hery Gunardi hanya bisa minta maaf terkait permasalahan yang terjadi ini.

Hal ini sebelumnya pernah diingatkan oleh Menteri Badan Usaha Milik Negara (BUMN), Erick Thohir (Etho) untuk memperbaiki kualitas keamanan IT, agar gangguan terhadap ATM atau mobile banking BSI, tidak terus terulang.",0
2023-05-11 06:28:40+00:00,@lipulelpupaka @bankbsi_id Sepengalaman saya menggunakan mbanking. @bankbsi_id ini lh yg paling mengecewakan. Sudah lama tidak bisa transaksi. Kali udah kek gini apa iya hanya cukup dengan sabar dan Minta maaf? Apa mereka tau gimana kerugian kita tidak bisa transaksi?,0
2023-05-11 06:28:14+00:00,"Ampun lah liat bank BSI, ibu kost udh ngamok ngamok ini cok nagih uang sewa🗿",0
2023-05-11 06:28:10+00:00,"Terganggunya transaksi perbankan di Bank Syariah Indonesia (BSI), membuat pengusaha migas di Aceh kelimpungan. Termasuk pemilik SPBU sebagai nasabah BSI, tak bisa membeli BBM. Dikhawatirkan, BBM menjadi langka karena menipisnya pasokan. Seperti dirasakan… https://t.co/QEoFNsvPI7",0
2023-05-11 06:27:05+00:00,"@kembarannyabora @bankbsi_id Keknya mbangkingnya masih bertahap deh ya ka, sama nunggu juga nih 🫠 sabar ya kaa semoga bisa secepatnya bisa deh",1
2023-05-11 06:26:47+00:00,"@bankbsi_id Sampe sekarang blom bisa diakses min mobile banking bsi.. gmna progresnya, update dong..",1
2023-05-11 06:26:34+00:00,"@atlasxpleione @refunwd @MoonJunJuly @bankbsi_id kalau dari mobile, kayaknya semua transaksi belum bisa.
semalam cuma bisa cek saldo, mau tf, top up ga berhasil
hari ini aplikasinya malah muncul informasi permintaan kehabisan waktu",0
2023-05-11 06:25:03+00:00,"Dear @bankbsi_id , is my money safe? 😭😭🙏🏻
Agak ketur-ketir nih, error lagi dari kemarin :(",0
2023-05-11 06:24:25+00:00,Ini apa aku pindah haluan aja ya dari BSI. Adakah rekomendasi bank Syariah yg pelayanannya maksimal dan aman gengs?,0
2023-05-11 06:24:17+00:00,"Selama beberapa ini, nasabah bank BSI mengeluhkan bahwa aplikasi BSI Mobile mereka tidak dapat digunakan atau error. Diketahui bahwa masalah ini sudah terjad... https://t.co/OFWRfqx3Fu",0
2023-05-11 06:22:36+00:00,"@GoodLifeBCA boleh menggadaikan SK direktur IT @bankbsi_id ga min? uang saya ada disitu ga bisa diapa2in smpe skrg soalnya, padahal saya udh nabung di BSI dari saya kecil, pengen bgt nonton Coldplay 😢 https://t.co/TIJnQy2OOP",0
2023-05-11 06:22:17+00:00,"@callmebeyyy @bankbsi_id data diamankan ka, aku liat infonya
https://t.co/CzUtj4ANIU",1
2023-05-11 06:21:55+00:00,"@refunwd @MoonJunJuly @bankbsi_id mjb kaaa, kakak udh coba nyobain tf belum?? aku rencana mau mindahin semua saldo ke bank lain. soalnya udh gapercaya banget ke bsi. gaada official stat nya samsek",0
2023-05-11 06:20:40+00:00,"@MoonJunJuly @bankbsi_id ka, bsi mobile masih terus pemulihan deh, kalau setahu saya fasilitas yang sudah bisa digunakan itu kaya atm, atau ke kcp terdekat",1
2023-05-11 06:18:05+00:00,@bankbsi_id tolong donggg dibenerin. Saya butuh uangnya buat transfer. Dari senen loh eror,0
2023-05-11 06:18:04+00:00,@aqil_imaad @bankbsi_id Udh 4 harian masih error hri ini error lgi . Tarik semua dana di bsi .,0
2023-05-11 06:16:53+00:00,@caramellomocha @jokowi @bankbsi_id Betul padahal bank flat merah itu....!!!masa iya cuek....🥱🥱🥱🥱,0
2023-05-11 06:16:20+00:00,@bankbsi_id mohon di bantu dong sdh ngak bisa ngapa-ngapain ini. Soalnya rekening yang ada duit cuman @bankbsi_id doang..mhn.mhn🙏🙏🙏🙏🙏 https://t.co/7n4MfnuWie,1
2023-05-11 06:16:01+00:00,"Gila BSI down sudah berhari hari , ini company apa bank plecit. Heran saya",0
2023-05-11 06:15:23+00:00,@YogiEva @bankbsi_id kalo urgent ke atm atau kantor cabang aja kak. dua duanya udah bisa kok,1
2023-05-11 06:15:12+00:00,"@bankbsi_id Ya Allah... uang yg cash tinggal 30 rb dn sabtu besok balik mudik udh ke atm bsi, bri, mandiri smpe ntb syariah jg gk bisa... pasti transaksi gagal,,,, gmn dong buat balik mudik nih blm beli2 yg lain tolong dong min 😭",0
2023-05-11 06:14:57+00:00,"barusan tarik tunai @bankbsi_id di atm Mandiri dan bisaaaa...Alhamdulillah . Trs coba transfer juga bisa...yess...akhirnya 
Buru2 deh pindahin dana

bsierror
 #BankBSIDzolim",0
2023-05-11 06:14:53+00:00,"INFO BANK YANG AMAN UNTUK NABUNG JANGKA PANJANG DONG SIST/BRO????

 BSI MERESAHKAN SANGAT NIH, MANA GA PERNAH CETAK MUTASI DI TABUNGAN💔😠",0
2023-05-11 06:14:48+00:00,"@bankbsi_id Punya saya masih belom bisa nih min, ATM gabisa dipake, mbanking gabisa buat transfer. Pusing saya",0
2023-05-11 06:14:38+00:00,@bankbsi_id halooo. Ini kalian mau smp kapan maintenance terus? Saya udah 3 hari ini susah mau pk m-banking. Tolonglah jgn ngeribetin gini.,0
2023-05-11 06:14:02+00:00,"@GumelarCimot @bankbsi_id infonya sih atm udah mulai bisa kak, walaupun belum semuanya pulih",1
2023-05-11 06:14:02+00:00,"@aeszelnut @bankbsi_id Huhuhu... Aku smpe minjem duit ka krna udh ga megang cash,, atm nya d sni blm bsa.. m banking lbh parah 😭
Jd takut nyimpen duit di bank kalo gni",0
2023-05-11 06:13:05+00:00,@your911_ @refunwd @rahayuririnn @bankbsi_id Aku td ambil di atm mandiri bisa kak. Dicoba aja di atm terdekat,1
2023-05-11 06:13:03+00:00,"Sudah lebih dari 3 x 24 jam layanan BSI di Aceh tidak bisa digunakan. Pemaksaan penggunaan Bank syari'ah di Aceh merugikan rakyat Aceh. 
Kembalikan Bank konvensional ke Aceh
#JokoWidodo 
#Bankindonesia",0
2023-05-11 06:12:24+00:00,"@yantiatawiwu @tempodotco @bankbsi_id sabar ya kak, kalau mau transaksi bisa ke atm kok. udah bisa soalnya, walaupun belum semuanya",1
2023-05-11 06:10:27+00:00,"I'm done with bsi, klo udh bisa mindahin uang, gua mau pindahin semuanya ke bank jago😡",0
2023-05-11 06:10:10+00:00,"@bankbsi_id Emng beda nih BSI, kacau kacau 🙄🫨",0
2023-05-11 06:08:03+00:00,"@bankbsi_id tolong lah dipercepat, ini duit makan, biaya hidup ada situ kagak bisa diambil oy.",0
2023-05-11 06:07:49+00:00,"Merusak hajat hidup orang banyak, bank dzolim @bankbsi_id",0
2023-05-11 06:07:36+00:00,Kehilangan 1 nasabah :(( @bankbsi_id https://t.co/xfmn2A2RmO,0
2023-05-11 06:06:59+00:00,@AdjieFaisa @bankbsi_id petinggi-petingginya @bankbsi_id dan pegawainya apa santai-santai aja yak. parah batdah!!,0
